0.186114315,0.186114315,0.186114315,0.186114315
0.182614554,0.182614554,0.182614554,0.182614554
0.16912385,0.164496601,0.159784008,0.154981015
0.160099518,0.150723364,0.140999516,0.130888295
0.115345855,0.104196321,0.09280364,0.081115493
0.069374546,0.060149786,0.05064251,0.04072099
0.068169675,0.058397956,0.048346961,0.037912681
0.053949692,0.046279055,0.038264421,0.02950214
0.065708546,0.05595536,0.046077137,0.035539839
0.056072055,0.049589252,0.042687114,0.034284225
0.070345369,0.061294591,0.052497768,0.042725833
0.06059374,0.055510417,0.050437963,0.043991677
0.074586492,0.06668444,0.059793672,0.05307195
0.063991139,0.060182695,0.057103422,0.054454945
0.076773282,0.069862324,0.064650144,0.061998565
0.065784476,0.062795727,0.060990448,0.061804863
0.077378853,0.070989484,0.066534793,0.066398114
0.066515058,0.063875319,0.062401416,0.06440502
0.077273429,0.070998986,0.066485714,0.066355122
0.06678248,0.064201046,0.062462897,0.06355192
0.077020364,0.070656367,0.065723417,0.064145538
0.066931146,0.06430235,0.062130331,0.061540956
0.076840755,0.070339657,0.064977328,0.061812217
0.067086857,0.064412214,0.061882066,0.059836323
0.076768424,0.070155063,0.06449947,0.060219565
0.067266303,0.064583963,0.061842279,0.058877795
0.076772135,0.070085956,0.064284166,0.059438635
0.067451989,0.064798405,0.061970052,0.058575927
0.076814308,0.070084074,0.064238806,0.059241046
0.067625673,0.06502293,0.062182447,0.05868338
0.076869434,0.070108556,0.064270979,0.059356986
0.067777495,0.065234174,0.062410932,0.058965845
0.076924672,0.07013546,0.064319161,0.059576825
0.067905055,0.065421554,0.062616811,0.059263351
0.076975337,0.07015487,0.064354049,0.059777496
0.068010125,0.0655836,0.062786912,0.059497287
0.077020649,0.070165036,0.064368482,0.059911521
0.068095979,0.06572332,0.06292317,0.059650602
0.077061139,0.070167601,0.06436618,0.05997999
0.06816593,0.065844924,0.063033329,0.059739641
0.077097476,0.070164854,0.064353766,0.06000489
0.068222796,0.065952194,0.063125274,0.059790304
0.07713013,0.070158605,0.064336755,0.060009742
0.06826883,0.066048003,0.063204741,0.059824089
0.077159385,0.070149992,0.064318434,0.060010563
0.068305839,0.066134385,0.063275134,0.059853439
0.077185433,0.070139645,0.064300225,0.060014576
0.068335301,0.066212792,0.063338205,0.059882872
0.077208449,0.070127911,0.064282464,0.060022782
0.06835846,0.066284317,0.063394841,0.059912235
0.077228628,0.070115018,0.064265061,0.06003328
0.068376383,0.066349844,0.063445603,0.05993974
0.077246189,0.070101158,0.064247884,0.060043732
0.068389986,0.066410122,0.063491002,0.059963818
0.077261365,0.070086512,0.064230893,0.060052581
0.068400057,0.066465802,0.063531577,0.059983805
0.077274394,0.070071254,0.064214152,0.06005927
0.068407267,0.066517454,0.063567877,0.059999874
0.07728551,0.070055546,0.064197775,0.060063969
0.068412182,0.066565567,0.06360043,0.060012668
0.077294933,0.070039528,0.064181882,0.060067173
0.068415279,0.066610563,0.063629705,0.060022943
0.07730287,0.07002332,0.064166573,0.060069394
0.068416956,0.066652801,0.063656108,0.060031348
0.077309512,0.070007022,0.064151917,0.060071019
0.068417539,0.06669259,0.063679981,0.060038348
0.077315031,0.069990713,0.064137951,0.060072276
0.068417299,0.066730192,0.063701613,0.060044244
0.077319582,0.069974457,0.064124694,0.060073275
0.068416455,0.066765831,0.063721249,0.060049222
0.077323305,0.069958308,0.064112147,0.060074061
0.068415185,0.066799702,0.063739101,0.060053413
0.077326324,0.069942304,0.064100301,0.060074656
0.06841363,0.066831972,0.063755353,0.060056922
0.077328747,0.06992648,0.064089142,0.060075082
0.068411901,0.066862786,0.063770169,0.060059843
0.07733067,0.069910858,0.06407865,0.060075366
0.068410086,0.066892272,0.063783691,0.060062269
0.077332176,0.069895458,0.064068803,0.060075538
0.068408251,0.066920541,0.063796047,0.060064283
0.077333337,0.069880293,0.064059575,0.060075626
0.068406446,0.066947689,0.063807349,0.060065956
0.077334213,0.069865373,0.064050939,0.060075657
0.068404707,0.066973804,0.063817697,0.060067351
0.077334859,0.069850705,0.064042868,0.060075648
0.068403058,0.06699896,0.06382718,0.060068515
0.077335317,0.069836292,0.064035333,0.060075613
0.068401517,0.067023227,0.063835878,0.060069488
0.077335627,0.069822134,0.064028304,0.060075562
0.068400092,0.067046663,0.063843861,0.060070303
0.077335818,0.069808233,0.064021755,0.0600755
0.068398788,0.067069324,0.063851192,0.060070985
0.077335918,0.069794586,0.064015655,0.060075432
0.068397604,0.067091257,0.06385793,0.060071556
0.077335948,0.069781189,0.064009979,0.060075361
0.068396539,0.067112507,0.063864125,0.060072033
0.077335925,0.069768041,0.0640047,0.06007529
0.068395586,0.067133114,0.063869824,0.060072434
0.077335864,0.069755136,0.063999794,0.060075221
0.068394741,0.067153114,0.063875069,0.060072769
